Season,Team,adj_em,adj_o,adj_d,adj_t,win_pct,Wins,Losses,Games
2018,Virginia,27.924800000000005,114.625,86.7002,60.4812,0.961243,31,1,32
2018,Virginia Tech,16.67559999999999,115.24,98.5644,70.2209,0.85785,27,5,32
2018,Wagner,-2.7620000000000005,101.795,104.557,68.7696,0.423637,14,18,32
2018,Wake Forest,8.893,110.449,101.556,70.731,0.724197,23,9,32
2018,Washington,7.0638000000000005,105.904,98.8402,70.841,0.688646,22,10,32
2018,Washington St.,-2.0130000000000052,107.533,109.546,69.5671,0.446896,14,18,32
2018,Weber St.,-0.7959999999999923,105.352,106.148,68.5377,0.478371,15,17,32
2018,West Virginia,25.048699999999997,120.856,95.8073,71.1591,0.935294,30,2,32
2018,Western Carolina,-13.1404,94.9566,108.097,70.8274,0.183841,6,26,32
2018,Western Illinois,-9.729200000000006,96.4088,106.138,69.1546,0.248681,8,24,32
2018,Western Kentucky,13.144999999999996,113.847,100.702,69.5381,0.803908,26,6,32
2018,Western Michigan,-2.662000000000006,105.344,108.006,68.9047,0.428724,14,18,32
2018,Wichita St.,18.201000000000008,120.936,102.735,70.0588,0.867121,28,4,32
2018,William & Mary,-0.7360000000000042,114.042,114.778,70.9826,0.481516,15,17,32
2018,Winthrop,-1.7420000000000044,104.832,106.574,72.7846,0.452765,14,18,32
2018,Wisconsin,10.457699999999988,108.746,98.2883,63.8913,0.761833,24,8,32
2018,Wofford,0.1770000000000067,107.997,107.82,67.0902,0.50472,16,16,32
2018,Wright St.,2.194100000000006,99.4003,97.2062,69.301,0.563822,18,14,32
2018,Wyoming,3.418999999999997,104.605,101.186,74.5004,0.5944,19,13,32
2018,Xavier,23.2611,120.917,97.6559,71.6775,0.921075,29,3,32
2018,Yale,-2.7510000000000048,102.484,105.235,70.1995,0.424417,14,18,32
2018,Youngstown St.,-13.388000000000005,101.124,114.512,72.354,0.193131,6,26,32
2019,Abilene Christian,0.4230000000000018,102.008,101.585,65.602,0.51193,16,16,32
2019,Air Force,-6.312999999999988,100.769,107.082,66.2688,0.332068,11,21,32
2019,Akron,5.425399999999996,99.3899,93.9645,66.0246,0.656003,21,11,32
2019,Alabama,11.259,108.313,97.054,68.5721,0.779405,25,7,32
2019,Alabama A&M,-21.799800000000005,88.3492,110.149,65.6034,0.0733608,2,30,32
2019,Alabama St.,-17.7491,94.7519,112.501,66.9701,0.121903,4,28,32
2019,Albany,-8.621799999999993,99.012200000000007,107.634,65.8219,0.27684,9,23,32
2019,Alcorn St.,-23.222300000000004,90.1737,113.396,65.5642,0.066904,2,30,32
2019,American,-1.5280000000000058,102.832,104.36,66.442,0.457695,15,17,32
2019,Appalachian St.,-2.5250000000000057,106.541,109.066,71.3031,0.433044,14,18,32
2019,Arizona,6.4521000000000015,104.931,98.4789,66.7343,0.674754,22,10,32
2019,Arizona St.,10.886700000000005,109.572,98.6853,70.4155,0.769131,25,7,32
2019,Arkansas,12.22420000000001,110.102,97.8778,70.4307,0.794686,25,7,32
2019,Arkansas Pine Bluff,-16.36,95.26,111.62,65.6367,0.139123,4,28,32
2019,Arkansas St.,-6.391999999999996,103.444,109.836,68.043,0.334144,11,21,32
2019,Army,-6.021999999999991,96.936,102.958,69.664,0.333335,11,21,32
2019,Auburn,25.6092,122.02,96.4108,67.8261,0.937559,30,2,32
2019,Austin Peay,4.775000000000006,111.426,106.651,68.9011,0.623314,20,12,32
2019,BYU,7.227999999999994,111.027,103.799,71.1565,0.684422,22,10,32
2019,Ball St.,2.813699999999997,101.544,98.7303,70.0513,0.580081,19,13,32
2019,Baylor,14.959000000000003,115.357,100.398,65.0581,0.831617,27,5,32
2019,Belmont,13.887,115.917,102.03,70.9797,0.812663,26,6,32
2019,Bethune Cookman,-11.487300000000005,94.1647,105.652,71.7731,0.210202,7,25,32
2019,Binghamton,-16.102400000000003,97.0946,113.197,65.6842,0.146209,5,27,32
2019,Boise St.,5.3030000000000115,108.668,103.365,65.4392,0.639996,20,12,32
2019,Boston College,4.4069999999999965,107.081,102.674,67.2571,0.618517,20,12,32
2019,Boston University,-5.820000000000007,104.562,110.382,66.2703,0.349109,11,21,32
2019,Bowling Green,5.460000000000008,108.468,103.008,70.01,0.644274,21,11,32
2019,Bradley,0.5919999999999987,102.129,101.537,64.985,0.516708,17,15,32
2019,Brown,1.3999000000000024,99.6105,98.2106,70.8693,0.540601,17,15,32
2019,Bryant,-15.706999999999994,99.646,115.353,67.7439,0.156666,5,27,32
2019,Bucknell,0.6899999999999977,105.136,104.446,70.4366,0.518918,17,15,32
2019,Buffalo,18.145300000000006,114.536,96.3907,73.4364,0.87906,28,4,32
2019,Butler,9.290999999999997,111.378,102.087,65.7402,0.731389,23,9,32
2019,Cal Baptist,-2.3669999999999902,106.034,108.401,67.8747,0.43687,14,18,32
2019,Cal Poly,-17.691199999999995,98.2038,115.895,65.9768,0.129554,4,28,32
2019,Cal St. Bakersfield,-5.696000000000012,102.475,108.171,64.9881,0.349311,11,21,32
2019,Cal St. Fullerton,-5.146699999999996,98.0693,103.216,69.603,0.357038,11,21,32
2019,Cal St. Northridge,-7.927999999999997,104.398,112.326,70.8289,0.301165,10,22,32
2019,California,-4.160000000000011,103.853,108.013,66.4767,0.38897,12,20,32
2019,Campbell,-1.8250000000000028,107.946,109.771,65.6075,0.451967,14,18,32
2019,Canisius,-9.63300000000001,102.216,111.849,67.6576,0.261991,8,24,32
2019,Central Arkansas,-11.889299999999992,99.6837,111.573,70.5264,0.214875,7,25,32
2019,Central Connecticut,-16.184799999999996,96.2632,112.448,69.0223,0.143424,5,27,32
2019,Central Michigan,3.926000000000002,110.242,106.316,70.9094,0.602766,19,13,32
2019,Charleston Southern,-0.7169999999999987,100.93,101.647,68.951,0.479676,15,17,32
2019,Charlotte,-12.863299999999995,95.6657,108.529,64.3771,0.189879,6,26,32
2019,Chattanooga,-6.507999999999996,102.031,108.539,66.4232,0.329356,11,21,32
2019,Chicago St.,-28.704300000000003,89.5727,118.277,70.3933,0.0392878,1,31,32
2019,Cincinnati,18.174800000000005,113.15,94.9752,63.5228,0.882217,28,4,32
2019,Clemson,16.519199999999998,108.018,91.4988,65.9104,0.870875,28,4,32
2019,Cleveland St.,-9.138999999999996,102.45,111.589,69.2169,0.272366,9,23,32
2019,Coastal Carolina,2.2220000000000084,107.462,105.24,69.3964,0.559773,18,14,32
2019,Colgate,3.830999999999989,110.243,106.412,66.3906,0.600287,19,13,32
2019,College of Charleston,3.850999999999999,107.961,104.11,65.3116,0.60294,19,13,32
2019,Colorado,9.876499999999993,106.669,96.7925,67.9887,0.7535,24,8,32
2019,Colorado St.,-1.3930000000000007,107.523,108.916,66.9944,0.463058,15,17,32
2019,Columbia,-3.4509999999999934,102.549,106,67.4064,0.405989,13,19,32
2019,Connecticut,6.655000000000001,108.78,102.125,68.8725,0.673932,22,10,32
2019,Coppin St.,-21.375600000000006,88.6154,109.991,70.2423,0.0769107,2,30,32
2019,Cornell,-4.938600000000008,99.5884,104.527,67.8007,0.364325,12,20,32
2019,Creighton,13.600399999999993,111.817,98.2166,68.5409,0.816293,26,6,32
2019,Dartmouth,-3.646000000000001,103.848,107.494,65.9345,0.402083,13,19,32
2019,Davidson,7.477000000000004,108.361,100.884,64.6078,0.694702,22,10,32
2019,Dayton,12.081499999999991,112.029,99.9475,64.6216,0.787893,25,7,32
2019,DePaul,5.159999999999997,112.57,107.41,69.4638,0.631722,20,12,32
2019,Delaware,-8.5660000000000025,104.518,113.084,63.318,0.287833,9,23,32
2019,Delaware St.,-27.594700000000003,85.4093,113.004,70.0856,0.0384329,1,31,32
2019,Denver,-13.012900000000002,99.4241,112.437,67.3186,0.195522,6,26,32
2019,Detroit,-6.302999999999997,106.697,113,68.5913,0.340721,11,21,32
2019,Drake,5.043000000000006,107.262,102.219,69.0694,0.635025,20,12,32
2019,Drexel,-9.691999999999993,104.233,113.925,69.2437,0.264548,8,24,32
2019,Duke,29.2641,119.642,90.3779,72.1505,0.961792,31,1,32
2019,Duquesne,-0.6409999999999911,104.822,105.463,69.5258,0.482475,15,17,32
2019,East Carolina,-6.521100000000004,99.8029,106.324,68.3521,0.325659,10,22,32
2019,East Tennessee St.,6.117000000000004,109.193,103.076,67.0226,0.659938,21,11,32
2019,Eastern Illinois,-11.185999999999993,100.438,111.624,66.7958,0.228931,7,25,32
2019,Eastern Kentucky,-6.291299999999993,99.7797,106.071,77.0748,0.331124,11,21,32
2019,Eastern Michigan,-0.19400000000000261,102.408,102.602,62.8501,0.494561,16,16,32
2019,Eastern Washington,-6.135000000000005,101.232,107.367,67.5224,0.33701,11,21,32
2019,Elon,-10.661000000000001,100.26,110.921,68.0493,0.238271,8,24,32
2019,Evansville,-7.492199999999997,99.0988,106.591,69.4966,0.301938,10,22,32
2019,FIU,-3.6329999999999956,102.424,106.057,77.5915,0.401114,13,19,32
2019,Fairfield,-8.9542,97.0248,105.979,67.8104,0.265978,9,23,32
2019,Fairleigh Dickinson,-5.4950000000000045,105.698,111.193,66.5416,0.35828,11,21,32
2019,Florida,18.281099999999995,111.134,92.8529,62.757,0.887633,28,4,32
2019,Florida A&M,-12.951400000000007,89.3266,102.278,64.8304,0.174072,6,26,32
2019,Florida Atlantic,0.17090000000000316,99.4636,99.2927,67.183,0.504943,16,16,32
2019,Florida Gulf Coast,-4.828000000000003,100.952,105.78,68.3237,0.368835,12,20,32
2019,Florida St.,20.453699999999998,112.503,92.0493,68.5087,0.909501,29,3,32
2019,Fordham,-6.551600000000008,97.0984,103.65,64.8249,0.320637,10,22,32
2019,Fort Wayne,-0.5230000000000103,107.606,108.129,71.6025,0.486059,16,16,32
2019,Fresno St.,7.942000000000007,108.066,100.124,67.696,0.706383,23,9,32
2019,Furman,11.144999999999996,108.755,97.61,66.4653,0.776152,25,7,32
2019,Gardner Webb,-0.4939999999999998,107.083,107.577,67.2317,0.486766,16,16,32
2019,George Mason,-1.1039999999999992,103.783,104.887,67.7396,0.469604,15,17,32
2019,George Washington,-9.144800000000004,96.4242,105.569,67.3397,0.260758,8,24,32
2019,Georgetown,6.094000000000008,108.561,102.467,72.1215,0.66024,21,11,32
2019,Georgia,4.498000000000005,105.763,101.265,68.6437,0.622406,20,12,32
2019,Georgia Southern,6.977999999999994,108.309,101.331,73.3114,0.682617,22,10,32
2019,Georgia St.,5.498999999999995,107.737,102.238,69.7755,0.646222,21,11,32
2019,Georgia Tech,3.8622999999999905,100.773,96.9107,66.955,0.610508,20,12,32
2019,Gonzaga,33.354,124.361,91.007,70.4867,0.973168,31,1,32
2019,Grambling St.,-8.654200000000003,96.1258,104.78,69.1835,0.270642,9,23,32
2019,Grand Canyon,5.138000000000005,107.339,102.201,67.7638,0.637415,20,12,32
2019,Green Bay,-1.274000000000001,104.61,105.884,73.1398,0.465236,15,17,32
2019,Hampton,-1.4949999999999903,107.29,108.785,70.9935,0.460291,15,17,32
2019,Hartford,-3.5889999999999986,107.987,111.576,66.7546,0.407091,13,19,32
2019,Harvard,5.643000000000001,106.077,100.434,66.874,0.652171,21,11,32
2019,Hawaii,-3.4939999999999998,103.437,106.931,66.0305,0.405621,13,19,32
2019,High Point,-5.078100000000006,99.8029,104.881,63.5013,0.361067,12,20,32
2019,Hofstra,6.338999999999999,115.871,109.532,67.4661,0.656332,21,11,32
2019,Holy Cross,-6.685000000000002,100.716,107.401,63.4918,0.323219,10,22,32
2019,Houston,24.9675,116.59,91.6225,65.7543,0.941108,30,2,32
2019,Houston Baptist,-9.692999999999998,103.345,113.038,73.592,0.262895,8,24,32
2019,Howard,-12.185000000000002,102.692,114.877,70.9771,0.215948,7,25,32
2019,IUPUI,-3.1450000000000102,103.404,106.549,68.8713,0.414698,13,19,32
2019,Idaho,-23.270899999999997,95.7031,118.974,65.0287,0.0756458,2,30,32
2019,Idaho St.,-13.564000000000007,103.934,117.498,66.8162,0.196135,6,26,32
2019,Illinois,10.104,110.497,100.393,70.4167,0.750774,24,8,32
2019,Illinois Chicago,-0.8290000000000077,101.511,102.34,70.1113,0.476643,15,17,32
2019,Illinois St.,-3.715999999999994,101.126,104.842,66.6912,0.397715,13,19,32
2019,Incarnate Word,-21.73960000000001,98.3064,120.046,64.9294,0.0913281,3,29,32
2019,Indiana,11.866299999999995,108.307,96.4407,66.9528,0.791582,25,7,32
2019,Indiana St.,-3.147999999999996,102.141,105.289,68.6646,0.413619,13,19,32
2019,Iona,-3.325000000000003,106.348,109.673,70.4083,0.412389,13,19,32
2019,Iowa,14.983999999999995,116.824,101.84,69.3865,0.828992,27,5,32
2019,Iowa St.,21.319500000000005,119.126,97.8065,67.601,0.90617,29,3,32
2019,Jackson St.,-13.683499999999995,91.1785,104.862,65.5111,0.166865,5,27,32
2019,Jacksonville,-9.2697,98.0823,107.352,70.9804,0.261427,8,24,32
2019,Jacksonville St.,4.275999999999996,104.714,100.438,67.5531,0.617615,20,12,32
2019,James Madison,-9.965999999999994,101.126,111.092,64.8963,0.253339,8,24,32
2019,Kansas,20.055999999999997,113.732,93.676,69.9631,0.903004,29,3,32
2019,Kansas St.,19.80239999999999,108.776,88.9736,63.4168,0.909779,29,3,32
2019,Kennesaw St.,-17.718599999999995,92.1734,109.892,68.0553,0.116912,4,28,32
2019,Kent St.,2.9059999999999917,109.964,107.058,67.3929,0.576417,18,14,32
2019,Kentucky,27.290800000000004,118.256,90.9652,65.3727,0.953349,31,1,32
2019,LIU Brooklyn,-7.27109999999999,98.4689,105.74,70.7897,0.305911,10,22,32
2019,LSU,20.83760000000001,118.691,97.8534,69.7139,0.902039,29,3,32
2019,La Salle,-2.804000000000002,100.745,103.549,69.1156,0.421733,13,19,32
2019,Lafayette,-12.093000000000004,101.64,113.733,68.7092,0.215388,7,25,32
2019,Lamar,-3.8160000000000025,104.125,107.941,68.1469,0.397972,13,19,32
2019,Lehigh,-0.659000000000006,108.458,109.117,71.4176,0.482605,15,17,32
2019,Liberty,9.623000000000005,110.196,100.573,61.9729,0.740941,24,8,32
2019,Lipscomb,12.151600000000002,111.241,99.0894,72.9069,0.790882,25,7,32
2019,Little Rock,-5.924699999999987,99.2853,105.21,70.3697,0.339261,11,21,32
2019,Long Beach St.,-5.3160000000000025,100.967,106.283,71.4723,0.356604,11,21,32
2019,Longwood,-8.27109999999999,99.6479,107.919,66.9569,0.285567,9,23,32
2019,Louisiana Lafayette,-0.13800000000000523,107.39,107.528,71.9264,0.496333,16,16,32
2019,Louisiana Monroe,2.7950000000000017,112.395,109.6,66.0718,0.571918,18,14,32
2019,Louisiana Tech,1.2319999999999993,104.333,103.101,65.4335,0.534093,17,15,32
2019,Louisville,19.442399999999992,113.707,94.2646,67.089,0.896273,29,3,32
2019,Loyola Chicago,6.035299999999992,105.21,99.1747,62.6996,0.663593,21,11,32
2019,Loyola MD,-8.594999999999999,101.668,110.263,68.6013,0.282253,9,23,32
2019,Loyola Marymount,4.405899999999988,104.079,99.6731,62.5236,0.621859,20,12,32
2019,Maine,-17.692700000000002,94.1083,111.801,63.7657,0.121191,4,28,32
2019,Manhattan,-14.256500000000003,90.3665,104.623,61.8339,0.156485,5,27,32
2019,Marist,-6.384,101.62,108.004,64.4145,0.331657,11,21,32
2019,Marquette,15.534599999999998,112.576,97.0414,68.9488,0.84653,27,5,32
2019,Marshall,-0.4689999999999941,106.509,106.978,74.2199,0.48737,16,16,32
2019,Maryland,17.888099999999994,112.399,94.5109,66.1952,0.880105,28,4,32
2019,Maryland Eastern Shore,-28.4178,86.8112,115.229,63.0018,0.0370892,1,31,32
2019,Massachusetts,-5.932000000000002,103.687,109.619,67.5193,0.345277,11,21,32
2019,McNeese St.,-17.0342,97.4558,114.49,65.9618,0.13558,4,28,32
2019,Memphis,11.93350000000001,109.037,97.1035,74.2003,0.791326,25,7,32
2019,Mercer,-3.155000000000001,102.969,106.124,66.7873,0.414105,13,19,32
2019,Miami FL,10.244400000000013,110.186,99.9416,66.774,0.754402,24,8,32
2019,Miami OH,1.6209999999999951,104.026,102.405,66.0309,0.545056,17,15,32
2019,Michigan,28.555699999999987,115.323,86.7673,64.4418,0.963448,31,1,32
2019,Michigan St.,28.350799999999992,120.609,92.2582,67.1359,0.956126,31,1,32
2019,Middle Tennessee,-6.186700000000002,98.7073,104.894,67.6325,0.332009,11,21,32
2019,Milwaukee,-8.801099999999991,99.6329,108.434,66.0144,0.274184,9,23,32
2019,Minnesota,13.602699999999999,111.114,97.5113,67.3031,0.817844,26,6,32
2019,Mississippi,15.004200000000012,114.034,99.0298,68.1598,0.835125,27,5,32
2019,Mississippi St.,19.702700000000007,117.685,97.9823,67.5351,0.891594,29,3,32
2019,Mississippi Valley St.,-22.990399999999994,91.0056,113.996,69.1267,0.069769,2,30,32
2019,Missouri,11.779200000000003,108.063,96.2838,64.5887,0.790394,25,7,32
2019,Missouri St.,-0.7569999999999908,102.784,103.541,65.9132,0.478923,15,17,32
2019,Monmouth,-9.403900000000007,93.8141,103.218,67.3591,0.25001,8,24,32
2019,Montana,3.1979999999999933,107.338,104.14,66.5372,0.586093,19,13,32
2019,Montana St.,-9.915000000000006,106.717,116.632,69.8371,0.264689,8,24,32
2019,Morehead St.,-8.083999999999989,102.165,110.249,67.3019,0.294062,9,23,32
2019,Morgan St.,-19.2402,92.9718,112.212,72.1015,0.103119,3,29,32
2019,Mount St. Mary's,-13.820599999999999,95.8284,109.649,67.1531,0.175182,6,26,32
2019,Murray St.,11.838499999999996,111.46,99.6215,68.7248,0.784363,25,7,32
2019,NJIT,-3.8500000000000085,100.758,104.608,66.6949,0.393816,13,19,32
2019,Navy,-8.2453,98.2287,106.474,66.7085,0.283552,9,23,32
2019,Nebraska,13.907399999999996,113.259,99.3516,66.5065,0.818564,26,6,32
2019,Nebraska Omaha,-0.9629999999999939,109.509,110.472,67.9784,0.474835,15,17,32
2019,Nevada,16.566599999999994,113.521,96.9544,69.3074,0.85985,28,4,32
2019,New Hampshire,-22.1455,84.8155,106.961,65.603,0.0648961,2,30,32
2019,New Mexico,-2.1729999999999876,103.647,105.82,72.5707,0.440629,14,18,32
2019,New Mexico St.,13.65379999999999,112.853,99.1992,65.5869,0.815022,26,6,32
2019,New Orleans,-8.832699999999988,97.2703,106.103,68.201,0.269038,9,23,32
2019,Niagara,-13.153000000000006,102.393,115.546,69.6114,0.199455,6,26,32
2019,Nicholls St.,-11.7684,99.4486,111.217,68.6653,0.216506,7,25,32
2019,Norfolk St.,-7.701599999999999,97.8784,105.58,68.6539,0.295047,9,23,32
2019,North Alabama,-10.655999999999992,95.135,105.791,68.3423,0.227779,7,25,32
2019,North Carolina,28.204800000000006,120.822,92.6172,74.5048,0.955091,31,1,32
2019,North Carolina A&T,-11.187600000000003,96.4134,107.601,65.8383,0.220542,7,25,32
2019,North Carolina Central,-9.877700000000004,99.2023,109.08,64.8626,0.251312,8,24,32
2019,North Carolina St.,14.566100000000006,113.221,98.6549,71.2871,0.829728,27,5,32
2019,North Dakota,-7.137200000000007,98.4498,105.587,69.62,0.308992,10,22,32
2019,North Dakota St.,-2.280000000000001,107.697,109.977,65.0152,0.440053,14,18,32
2019,North Florida,-1.355000000000004,103.484,104.839,71.8896,0.462658,15,17,32
2019,North Texas,-0.10850000000000648,98.466,98.5745,65.3458,0.496832,16,16,32
2019,Northeastern,6.641000000000005,110.177,103.536,66.0083,0.671495,21,11,32
2019,Northern Arizona,-12.417000000000002,100.536,112.953,68.3856,0.207646,7,25,32
2019,Northern Colorado,-0.3859999999999957,103.568,103.954,66.3435,0.489298,16,16,32
2019,Northern Illinois,1.777000000000001,107.624,105.847,65.7736,0.5477,18,14,32
2019,Northern Iowa,-0.5919999999999987,101.465,102.057,64.1058,0.48327,15,17,32
2019,Northern Kentucky,6.522999999999996,108.865,102.342,68.0694,0.670542,21,11,32
2019,Northwestern,8.047900000000013,102.052,94.0041,65.8193,0.720045,23,9,32
2019,Northwestern St.,-20.197100000000006,90.1129,110.31,68.3826,0.0890184,3,29,32
2019,Notre Dame,7.159999999999997,108.121,100.961,65.1198,0.687401,22,10,32
2019,Oakland,-0.21099999999999852,107.812,108.023,68.2392,0.494374,16,16,32
2019,Ohio,-2.1831999999999994,99.4158,101.599,69.2856,0.437862,14,18,32
2019,Ohio St.,13.567800000000005,108.596,95.0282,65.652,0.8227,26,6,32
2019,Oklahoma,16.951399999999992,111.252,94.3006,68.7914,0.870013,28,4,32
2019,Oklahoma St.,8.054000000000002,109.721,101.667,65.9467,0.70614,23,9,32
2019,Old Dominion,4.631500000000003,100.254,95.6225,64.4261,0.632739,20,12,32
2019,Oral Roberts,-8.971000000000004,104.628,113.599,67.0495,0.2797,9,23,32
2019,Oregon,16.204000000000008,108.971,92.767,63.8551,0.864287,28,4,32
2019,Oregon St.,6.6640000000000015,111.41,104.746,65.6762,0.67023,21,11,32
2019,Pacific,-4.16579999999999,99.4552,103.621,65.0215,0.384172,12,20,32
2019,Penn,6.474599999999995,104.678,98.2034,67.0987,0.675732,22,10,32
2019,Penn St.,16.667399999999986,110.692,94.0246,67.4248,0.867241,28,4,32
2019,Pepperdine,1.7450000000000045,108.098,106.353,70.3679,0.546659,17,15,32
2019,Pittsburgh,4.815600000000003,104.183,99.3674,67.1903,0.632794,20,12,32
2019,Portland,-14.4606,94.6864,109.147,66.9663,0.163224,5,27,32
2019,Portland St.,-9.8089999999999975,102.289,112.098,68.9915,0.258625,8,24,32
2019,Prairie View A&M,-3.6269999999999953,102.876,106.503,70.7123,0.401685,13,19,32
2019,Presbyterian,-1.8029999999999973,108.967,110.77,67.33,0.452956,14,18,32
2019,Princeton,-0.5400000000000063,99.0304,99.5704,67.2283,0.484369,15,17,32
2019,Providence,9.016000000000005,105.182,96.166,67.6696,0.737039,24,8,32
2019,Purdue,27.92070000000001,123.492,95.5713,65.5379,0.950147,30,2,32
2019,Quinnipiac,-6.788000000000011,105.841,112.629,66.5652,0.328528,11,21,32
2019,Radford,2.882000000000005,108.316,105.434,64.3107,0.576918,18,14,32
2019,Rhode Island,3.625,104.512,100.887,67.3851,0.600124,19,13,32
2019,Rice,-7.734000000000009,102.321,110.055,70.1598,0.301979,10,22,32
2019,Richmond,0.4069999999999965,109.057,108.65,65.6803,0.510733,16,16,32
2019,Rider,-4.094999999999999,101.347,105.442,73.6345,0.388044,12,20,32
2019,Robert Morris,-9.025300000000001,96.4057,105.431,66.0846,0.263243,8,24,32
2019,Rutgers,8.394599999999997,105.695,97.3004,67.4795,0.721448,23,9,32
2019,SIU Edwardsville,-16.291700000000006,96.7923,113.084,69.3061,0.143196,5,27,32
2019,SMU,7.879000000000005,113.2,105.321,64.8614,0.696284,22,10,32
2019,Sacramento St.,-9.546499999999995,97.0395,106.586,67.5237,0.253682,8,24,32
2019,Sacred Heart,-8.11,103.532,111.642,71.8581,0.295812,9,23,32
2019,Saint Joseph's,-0.009000000000000341,106.329,106.338,68.3049,0.499764,16,16,32
2019,Saint Louis,5.613900000000001,102.325,96.7111,66.2206,0.65677,21,11,32
2019,Saint Mary's,16.703699999999998,114.117,97.4133,62.5597,0.860562,28,4,32
2019,Saint Peter's,-12.6177,95.1443,107.762,63.4494,0.192776,6,26,32
2019,Sam Houston St.,-0.637999999999991,106.683,107.321,66.231,0.482849,15,17,32
2019,Samford,1.9669999999999987,106.282,104.315,69.0496,0.553502,18,14,32
2019,San Diego,6.938699999999997,105.384,98.4453,66.6596,0.686388,22,10,32
2019,San Diego St.,5.493199999999987,103.323,97.8298,66.5215,0.652083,21,11,32
2019,San Francisco,9.597000000000008,112.12,102.523,66.4285,0.736747,24,8,32
2019,San Jose St.,-19.7881,93.7729,113.561,69.4593,0.0995904,3,29,32
2019,Santa Clara,-2.0859999999999985,101.343,103.429,66.3513,0.441693,14,18,32
2019,Savannah St.,-22.1691,95.7219,117.891,76.1779,0.0835067,3,29,32
2019,Seattle,-0.5249999999999915,101.066,101.591,67.2262,0.485108,16,16,32
2019,Seton Hall,10.697900000000004,108.766,98.0681,68.8928,0.766869,25,7,32
2019,Siena,-6.344000000000008,101.449,107.793,60.4388,0.332348,11,21,32
2019,South Alabama,-3.771000000000001,103.858,107.629,66.2311,0.398876,13,19,32
2019,South Carolina,11.104099999999988,108.582,97.4779,70.3312,0.775666,25,7,32
2019,South Carolina St.,-20.218199999999996,98.4158,118.634,66.8294,0.104453,3,29,32
2019,South Dakota,-4.626999999999995,101.257,105.884,66.8194,0.374284,12,20,32
2019,South Dakota St.,7.256,112.397,105.141,70.9004,0.682981,22,10,32
2019,South Florida,6.265199999999993,102.729,96.4638,67.0766,0.673407,22,10,32
2019,Southeast Missouri St.,-13.712299999999999,97.5617,111.274,67.7109,0.180593,6,26,32
2019,Southeastern Louisiana,-6.288399999999996,99.9946,106.283,65.2633,0.331501,11,21,32
2019,Southern,-16.8519,94.0091,110.861,66.0151,0.130538,4,28,32
2019,Southern Illinois,-0.21399999999999864,103.035,103.249,65.7073,0.494052,16,16,32
2019,Southern Miss,5.558000000000007,107.774,102.216,64.4762,0.647692,21,11,32
2019,Southern Utah,-8.2085,97.1445,105.353,70.6818,0.282342,9,23,32
2019,St. Bonaventure,5.9605999999999995,102.086,96.1254,64.1067,0.66639,21,11,32
2019,St. Francis NY,-8.568600000000004,96.6644,105.233,68.0764,0.27355,9,23,32
2019,St. Francis PA,-7.152999999999992,106.025,113.178,68.0578,0.320637,10,22,32
2019,St. John's,7.686999999999998,108.307,100.62,70.8316,0.699843,22,10,32
2019,Stanford,3.6277000000000044,102.28,98.6523,69.6808,0.602349,19,13,32
2019,Stephen F. Austin,-14.097700000000003,95.6293,109.727,68.5083,0.170599,5,27,32
2019,Stetson,-16.5274,97.0576,113.585,69.193,0.140845,5,27,32
2019,Stony Brook,-1.768500000000003,98.6965,100.465,69.2529,0.449116,14,18,32
2019,Syracuse,15.915700000000001,111.272,95.3563,65.8138,0.855093,27,5,32
2019,TCU,15.064000000000007,110.793,95.729,68.5745,0.842986,27,5,32
2019,Temple,11.526799999999994,110.27,98.7432,68.6525,0.780691,25,7,32
2019,Tennessee,27.021599999999992,123.523,96.5014,67.3328,0.944747,30,2,32
2019,Tennessee Martin,-9.611999999999995,105.694,115.306,68.1723,0.26876,9,23,32
2019,Tennessee St.,-11.58890000000001,98.4271,110.016,69.5046,0.217543,7,25,32
2019,Tennessee Tech,-15.4743,89.5087,104.983,68.1095,0.137791,4,28,32
2019,Texas,19.1973,114.139,94.9417,64.6223,0.892619,29,3,32
2019,Texas A&M,7.644999999999996,107.214,99.569,67.5017,0.700718,22,10,32
2019,Texas A&M Corpus Chris,-9.933099999999996,95.0389,104.972,64.7939,0.241743,8,24,32
2019,Texas Southern,-5.835000000000008,104.014,109.849,74.2415,0.348041,11,21,32
2019,Texas St.,2.5093999999999994,101.993,99.4836,64.8868,0.57113100000000006,18,14,32
2019,Texas Tech,29.515500000000003,115.935,86.4195,65.9641,0.967037,31,1,32
2019,The Citadel,-8.126000000000005,106.975,115.101,73.7996,0.301133,10,22,32
2019,Toledo,10.748900000000006,109.593,98.8441,67.5134,0.766236,25,7,32
2019,Towson,-9.837999999999994,100.763,110.601,63.2893,0.255162,8,24,32
2019,Troy,-7.300000000000011,101.826,109.126,67.0053,0.310818,10,22,32
2019,Tulane,-8.202200000000005,97.9028,106.105,69.6978,0.283893,9,23,32
2019,Tulsa,5.3629999999999995,105.678,100.315,68.6406,0.645406,21,11,32
2019,UAB,1.1949999999999932,107.169,105.974,64.8782,0.532185,17,15,32
2019,UC Davis,-7.182900000000004,96.3661,103.549,65.8087,0.304345,10,22,32
2019,UC Irvine,9.6601,108.263,98.6029,65.1325,0.745517,24,8,32
2019,UC Riverside,-14.831299999999999,97.9817,112.813,63.2863,0.165071,5,27,32
2019,UC Santa Barbara,-2.4200000000000017,104.282,106.702,64.4276,0.434436,14,18,32
